player_id,pass_ec_mean,pass_ec_std,xthreat_ec_mean,xthreat_ec_std,difference_ec_mean,difference_ec_std,player_team,player_minute,player_position,player_name
475561,0.3587616247909239,0.0528356773278954,0.1381496810841067,0.076099476732033,-0.2206119437068171,0.1150420145350829,Real Madrid,751,midfielder,Eduardo Camavinga
17740,0.3394041074138387,0.0447701537743932,0.2743541006072644,0.1792891789521771,-0.0650500068065743,0.1766193966730733,Sevilla,806,defender,Jesús Navas
73314,0.2143088770378148,0.0715583059266475,0.4526328552788321,0.2405514775967933,0.2383239782410172,0.2059323775996883,Real Betis,932,striker,Willian José
244243,0.3089285713919104,0.078445318568246,0.1012862436318513,0.1460295673337431,-0.2076423277600591,0.1404813091900404,Granada CF,1052,midfielder,Sergio Ruiz
500040,0.4103700865175871,0.0740058347321857,0.1116828204775208,0.2005851580046503,-0.2986872660400662,0.2175027219190333,Valencia CF,1364,defender,Cristhian Mosquera
488026,0.1862706023731235,0.0618111983453192,0.2176785953341465,0.1644061761541191,0.031407992961023,0.1522123511187585,Real Sociedad,580,midfielder,Beñat Turrientes
589577,0.3485353161526592,0.0379108024728448,0.0857186051422606,0.0840554074062321,-0.2628167110103986,0.0991777000726582,Osasuna,709,midfielder,Iker Muñoz
523654,0.2867437808392189,0.0976749709073677,0.4084961935578839,0.206149010947324,0.1217524127186649,0.1779233296609246,Athletic Club,1328,midfielder,Nico Williams
81138,0.3145950296022992,0.0886523151463098,0.0996248500046564,0.1189023343250251,-0.2149701795976428,0.1310275285630328,Real Betis,225,defender,Marc Bartra
490884,0.0966646085682999,0.0,0.0887816493680824,0.0,-0.0078829592002175,0.0,Real Sociedad,239,striker,Mohamed-Ali Cho
86398,0.4166401172840696,0.1075778429958544,0.3232963470794936,0.1634543792660726,-0.0933437702045759,0.228827923242693,Las Palmas,619,midfielder,Jonathan Viera
485385,0.3404442902833504,0.0717153459611216,0.1580026148137838,0.2197802525989988,-0.1824416754695665,0.2157050564395765,Mallorca,1497,midfielder,Samú Costa
171222,0.3018350417403668,0.0402902090783579,0.0332561251180289,0.0137654260205395,-0.2685789166223378,0.0330771680475134,Getafe,337,midfielder,Mauro Arambarri
49214,0.2596218501645355,0.0738435082681245,0.0477486719175799,0.0175851020665371,-0.2118731782469555,0.0819398074566235,Granada CF,281,goalkeeper,Raúl Fernández
230696,0.310217671695472,0.0834738729057108,0.0060653031122426,0.0076027798948886,-0.3041523685832293,0.0867091776570708,Mallorca,274,defender,Siebe Van der Heyden
